Country,Product,Data type,Indication,Channel,Date,Value,Source_File
Floresland,INNOVIX,Activity,Indication 2,Remote call,2022-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2022-07-01 00:00:00,376.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2022-07-01 00:00:00,180.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2022-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2022-07-01 00:00:00,38.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2022-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2022-08-01 00:00:00,92.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2022-08-01 00:00:00,156.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2022-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2022-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2022-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2022-09-01 00:00:00,33.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2022-09-01 00:00:00,105.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2022-09-01 00:00:00,343.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2022-09-01 00:00:00,72.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2022-09-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2022-09-01 00:00:00,70.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2022-10-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2022-10-01 00:00:00,108.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2022-10-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2022-10-01 00:00:00,97.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2022-10-01 00:00:00,52.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2022-10-01 00:00:00,91.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2022-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2022-11-01 00:00:00,76.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2022-11-01 00:00:00,205.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2022-11-01 00:00:00,104.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2022-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2022-11-01 00:00:00,126.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2022-12-01 00:00:00,38.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2022-12-01 00:00:00,76.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2022-12-01 00:00:00,328.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2022-12-01 00:00:00,76.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2022-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2022-12-01 00:00:00,147.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-01-01 00:00:00,37.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-01-01 00:00:00,142.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-01-01 00:00:00,178.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-01-01 00:00:00,133.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-01-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-01-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-02-01 00:00:00,66.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-02-01 00:00:00,156.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-02-01 00:00:00,252.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-02-01 00:00:00,36.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-02-01 00:00:00,39.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-03-01 00:00:00,72.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-03-01 00:00:00,31.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-03-01 00:00:00,241.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-03-01 00:00:00,31.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-04-01 00:00:00,76.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-04-01 00:00:00,123.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-04-01 00:00:00,38.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-05-01 00:00:00,125.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-05-01 00:00:00,439.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-05-01 00:00:00,124.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-06-01 00:00:00,39.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-06-01 00:00:00,300.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-06-01 00:00:00,110.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-06-01 00:00:00,42.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-07-01 00:00:00,82.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-07-01 00:00:00,40.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-08-01 00:00:00,78.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-08-01 00:00:00,39.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-08-01 00:00:00,45.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-09-01 00:00:00,19.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-09-01 00:00:00,82.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-09-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-09-01 00:00:00,70.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-09-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-09-01 00:00:00,38.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-10-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-10-01 00:00:00,38.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-10-01 00:00:00,326.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-10-01 00:00:00,31.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-10-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-10-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-11-01 00:00:00,70.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-11-01 00:00:00,105.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2023-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2023-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2023-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2023-12-01 00:00:00,38.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2023-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2023-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2024-01-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2024-01-01 00:00:00,63.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2024-01-01 00:00:00,126.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2024-01-01 00:00:00,119.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2024-01-01 00:00:00,193.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2024-01-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2024-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2024-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2024-02-01 00:00:00,123.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2024-02-01 00:00:00,32.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2024-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2024-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2024-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2024-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2024-03-01 00:00:00,428.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2024-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2024-03-01 00:00:00,46.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2024-03-01 00:00:00,63.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2024-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2024-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2024-04-01 00:00:00,46.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2024-04-01 00:00:00,46.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2024-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2024-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2024-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2024-05-01 00:00:00,39.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2024-05-01 00:00:00,177.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2024-05-01 00:00:00,39.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2024-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2024-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2024-06-01 00:00:00,42.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2024-06-01 00:00:00,78.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2024-06-01 00:00:00,196.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2024-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2024-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2024-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Remote call,2024-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Remote call,2024-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Remote call,2024-07-01 00:00:00,217.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Remote call,2024-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Remote call,2024-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Remote call,2024-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-05-01 00:00:00,1.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-06-01 00:00:00,3.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-06-01 00:00:00,15.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-06-01 00:00:00,6.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-07-01 00:00:00,5.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-07-01 00:00:00,1.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-07-01 00:00:00,4.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-07-01 00:00:00,6.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-07-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-08-01 00:00:00,3.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-08-01 00:00:00,1.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-09-01 00:00:00,5.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-09-01 00:00:00,4.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-09-01 00:00:00,23.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-09-01 00:00:00,17.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-09-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-09-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-10-01 00:00:00,11.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-10-01 00:00:00,1.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-10-01 00:00:00,26.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-10-01 00:00:00,26.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-10-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-10-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-11-01 00:00:00,22.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-11-01 00:00:00,4.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-11-01 00:00:00,41.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-11-01 00:00:00,23.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2018-12-01 00:00:00,9.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2018-12-01 00:00:00,2.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2018-12-01 00:00:00,27.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2018-12-01 00:00:00,20.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2018-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2018-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2019-01-01 00:00:00,7.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2019-01-01 00:00:00,1.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2019-01-01 00:00:00,59.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2019-01-01 00:00:00,38.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2019-01-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2019-01-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2019-02-01 00:00:00,17.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2019-02-01 00:00:00,7.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2019-02-01 00:00:00,58.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2019-02-01 00:00:00,37.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2019-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2019-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2019-03-01 00:00:00,13.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2019-03-01 00:00:00,5.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2019-03-01 00:00:00,45.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2019-03-01 00:00:00,32.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2019-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2019-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2019-04-01 00:00:00,14.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2019-04-01 00:00:00,12.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2019-04-01 00:00:00,28.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2019-04-01 00:00:00,32.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2019-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2019-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2019-05-01 00:00:00,10.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2019-05-01 00:00:00,5.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Meetings,2019-05-01 00:00:00,21.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Meetings,2019-05-01 00:00:00,15.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Meetings,2019-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Meetings,2019-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Meetings,2019-06-01 00:00:00,14.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Meetings,2019-06-01 00:00:00,9.0,INNOVIX_Floresland.xlsx
